TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 47, AID: 0, The ship created
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 100, time stamp: 20628, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 45, time stamp: 20707, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 44, time stamp: 20715, AID: 6, The ship loading cargo from the dock
TID: 00477f5e5f7f0000, SID: 73, DID: 4, CID: 162, time stamp: 20725, AID: 6, The ship loading cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 104, time stamp: 20744, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 70, time stamp: 20749, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 33, time stamp: 20756, AID: 6, The ship loading cargo from the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 1, CID: 54, time stamp: 20765, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 208, time stamp: 20777, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21735, AID: 1, The ship requested permission to dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21742, AID: 2, The ship docked
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 41, time stamp: 21744, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 0, time stamp: 21751, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 32, time stamp: 21756, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 129, time stamp: 21761, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 185, time stamp: 21792, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 99, time stamp: 21796, AID: 6, The ship loading cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 36, time stamp: 21810, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 51, time stamp: 21838, AID: 6, The ship loading cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22767, AID: 1, The ship requested permission to dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 81, time stamp: 22774, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 0, time stamp: 22783, AID: 1, The ship requested permission to dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 0, time stamp: 22790, AID: 2, The ship docked
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 0, time stamp: 22793, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22775, AID: 2, The ship docked
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 102, time stamp: 22798, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 121, time stamp: 22809, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 57, time stamp: 22818, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 113, time stamp: 22826, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 136, time stamp: 22835, AID: 6, The ship loading cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 0, time stamp: 22842, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 140, time stamp: 22849, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 120, time stamp: 22856, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 188, time stamp: 23678, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 124, time stamp: 23685, AID: 6, The ship loading cargo from the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 1, CID: 66, time stamp: 23778, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 62, time stamp: 23789, AID: 6, The ship loading cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 152, time stamp: 23794, AID: 6, The ship loading cargo from the dock
TID: 00477f5e5f7f0000, SID: 73, DID: 4, CID: 213, time stamp: 23805, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 135, time stamp: 23810, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 48, time stamp: 23815, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 80, time stamp: 23820, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 250, time stamp: 23855, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24797, AID: 1, The ship requested permission to dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 0, time stamp: 24803, AID: 1, The ship requested permission to dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 0, time stamp: 24814, AID: 2, The ship docked
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 0, time stamp: 24818, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 42, time stamp: 24822, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24828, AID: 1, The ship requested permission to dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24832, AID: 2, The ship docked
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 0, time stamp: 24835, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 92, time stamp: 24844, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24805, AID: 2, The ship docked
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 156, time stamp: 24848, AID: 6, The ship loading cargo from the dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 78, time stamp: 24864, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 0, time stamp: 24869, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 146, time stamp: 24880, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 232, time stamp: 24886, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 46, time stamp: 24894, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 68, time stamp: 24901, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 83, time stamp: 24908, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 235, time stamp: 25188, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 0, time stamp: 25855, AID: 1, The ship requested permission to dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 0, time stamp: 25890, AID: 2, The ship docked
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 0, time stamp: 25893, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 155, time stamp: 25903, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 88, time stamp: 25925, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 168, time stamp: 25997, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 174, time stamp: 26011, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 95, time stamp: 26020, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 200, time stamp: 26054, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 166, time stamp: 26291, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 199, time stamp: 26306, AID: 6, The ship loading cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 176, time stamp: 26340, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 233, time stamp: 26834, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 114, time stamp: 26882, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26888, AID: 1, The ship requested permission to dock
TID: 00477f5e5f7f0000, SID: 73, DID: 4, CID: 249, time stamp: 26895, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 171, time stamp: 26905, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26896, AID: 2, The ship docked
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 262, time stamp: 26912, AID: 6, The ship loading cargo from the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 1, CID: 108, time stamp: 26928, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 212, time stamp: 26941, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 103, time stamp: 26949, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 0, time stamp: 26952, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 107, time stamp: 26957, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 76, time stamp: 26964, AID: 6, The ship loading cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 234, time stamp: 26971, AID: 6, The ship loading cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 0, time stamp: 27912, AID: 1, The ship requested permission to dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 0, time stamp: 27932, AID: 2, The ship docked
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 49, time stamp: 27946, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 89, time stamp: 27981, AID: 6, The ship loading cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 0, time stamp: 27998, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 172, time stamp: 28026, AID: 6, The ship loading cargo from the dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 109, time stamp: 28036, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 229, time stamp: 28054, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 55, time stamp: 28068, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 128, time stamp: 28085, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 173, time stamp: 28096, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 253, time stamp: 28160, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 115, time stamp: 28182, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 270, time stamp: 28259, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 178, time stamp: 28973, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 110, time stamp: 29044, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 191, time stamp: 29062, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 230, time stamp: 29070, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 137, time stamp: 29082, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 255, time stamp: 29336, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 240, time stamp: 29348, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 181, time stamp: 29359, AID: 6, The ship loading cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 222, time stamp: 29403, AID: 6, The ship loading cargo from the dock
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29904, AID: 1, The ship requested permission to dock
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29907, AID: 2, The ship docked
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 0, time stamp: 29909, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 148, time stamp: 29916, AID: 6, The ship loading cargo from the dock
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 0, time stamp: 29919, AID: 1, The ship requested permission to dock
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 0, time stamp: 29924, AID: 2, The ship docked
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 0, time stamp: 29926, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 264, time stamp: 29935, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 203, time stamp: 29944, AID: 6, The ship loading cargo from the dock
TID: 00477f5e5f7f0000, SID: 73, DID: 4, CID: 271, time stamp: 29950, AID: 6, The ship loading cargo from the dock
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 279, time stamp: 29953, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 197, time stamp: 29966, AID: 6, The ship loading cargo from the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 1, CID: 150, time stamp: 29971, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 294, time stamp: 29980, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 261, time stamp: 29985, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 139, time stamp: 30006, AID: 6, The ship loading cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 272, time stamp: 30012, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 90, time stamp: 30023, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 142, time stamp: 30029, AID: 6, The ship loading cargo from the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30932, AID: 1, The ship requested permission to dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30934, AID: 2, The ship docked
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 0, time stamp: 30936, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 3, CID: 61, time stamp: 30938, AID: 6, The ship loading cargo from the dock
TID: 00c77f625f7f0000, SID: 37, DID: 2, CID: 93, time stamp: 31042, AID: 6, The ship loading cargo from the dock
TID: 0097ff605f7f0000, SID: 33, DID: 3, CID: 75, time stamp: 31046, AID: 6, The ship loading cargo from the dock
TID: 00277e555f7f0000, SID: 60, DID: 0, CID: 218, time stamp: 31093, AID: 6, The ship loading cargo from the dock
TID: 00677e575f7f0000, SID: 20, DID: 1, CID: 211, time stamp: 31102, AID: 6, The ship loading cargo from the dock
TID: 0057fe565f7f0000, SID: 53, DID: 1, CID: 160, time stamp: 31107, AID: 6, The ship loading cargo from the dock
TID: 00a77f615f7f0000, SID: 22, DID: 2, CID: 256, time stamp: 31117, AID: 6, The ship loading cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 3, CID: 77, time stamp: 31135, AID: 6, The ship loading cargo from the dock
TID: 0037ff5d5f7f0000, SID: 55, DID: 0, CID: 219, time stamp: 31156, AID: 6, The ship loading cargo from the dock
TID: 0077fe575f7f0000, SID: 4, DID: 4, CID: 285, time stamp: 31223, AID: 6, The ship loading cargo from the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 1, CID: 159, time stamp: 31238, AID: 6, The ship loading cargo from the dock
TID: 00877f605f7f0000, SID: 90, DID: 4, CID: 307, time stamp: 31317, AID: 6, The ship loading cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31947, AID: 1, The ship requested permission to dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31949, AID: 2, The ship docked
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 0, time stamp: 31951, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77d535f7f0000, SID: 41, DID: 3, CID: 94, time stamp: 31954, AID: 6, The ship loading cargo from the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 0, time stamp: 31964, AID: 1, The ship requested permission to dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 0, time stamp: 31966, AID: 2, The ship docked
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 0, time stamp: 31967, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7fd525f7f0000, SID: 57, DID: 1, CID: 161, time stamp: 31972, AID: 6, The ship loading cargo from the dock
TID: 00477e565f7f0000, SID: 89, DID: 0, CID: 223, time stamp: 32028, AID: 6, The ship loading cargo from the dock
TID: 0077ff5f5f7f0000, SID: 92, DID: 3, CID: 126, time stamp: 32113, AID: 6, The ship loading cargo from the dock
TID: 00b7ff615f7f0000, SID: 17, DID: 0, CID: 231, time stamp: 32120, AID: 6, The ship loading cargo from the dock
TID: 00b7fe595f7f0000, SID: 6, DID: 4, CID: 273, time stamp: 32128, AID: 6, The ship loading cargo from the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 1, CID: 169, time stamp: 32169, AID: 6, The ship loading cargo from the dock
TID: 00277f5d5f7f0000, SID: 19, DID: 2, CID: 318, time stamp: 32413, AID: 6, The ship loading cargo from the dock
TID: 0017ff5c5f7f0000, SID: 49, DID: 4, CID: 286, time stamp: 32435, AID: 6, The ship loading cargo from the dock
TID: 00877e585f7f0000, SID: 82, DID: 0, CID: 243, time stamp: 32442, AID: 6, The ship loading cargo from the dock
TID: 0097fe585f7f0000, SID: 18, DID: 0, CID: 247, time stamp: 32459, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 0, time stamp: 33007, AID: 1, The ship requested permission to dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 0, time stamp: 33012, AID: 2, The ship docked
TID: 0017fe545f7f0000, SID: 3, DID: 1, CID: 225, time stamp: 33014, AID: 6, The ship loading cargo from the dock
TID: 00077e545f7f0000, SID: 96, DID: 4, CID: 310, time stamp: 33023, AID: 6, The ship loading cargo from the dock
TID: 0057ff5e5f7f0000, SID: 64, DID: 1, CID: 192, time stamp: 33028, AID: 6, The ship loading cargo from the dock
TID: 00f7c8685f7f0000, SID: 28, DID: 4, CID: 321, time stamp: 33031, AID: 6, The ship loading cargo from the dock
TID: 00677f5f5f7f0000, SID: 23, DID: 1, CID: 196, time stamp: 33036, AID: 6, The ship loading cargo from the dock
TID: 00f7ff635f7f0000, SID: 84, DID: 0, CID: 244, time stamp: 33040, AID: 6, The ship loading cargo from the dock
TID: 00d7fe5a5f7f0000, SID: 94, DID: 1, CID: 228, time stamp: 33044, AID: 6, The ship loading cargo from the dock
TID: 00477f5e5f7f0000, SID: 73, DID: 4, CID: 339, time stamp: 33048, AID: 6, The ship loading cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 4, CID: 353, time stamp: 33054, AID: 6, The ship loading cargo from the dock
TID: 00d7ff625f7f0000, SID: 95, DID: 4, CID: 300, time stamp: 33062, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 0, time stamp: 33064, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 289, time stamp: 33071, AID: 6, The ship loading cargo from the dock
TID: 00e77e5b5f7f0000, SID: 74, DID: 2, CID: 106, time stamp: 33080, AID: 6, The ship loading cargo from the dock
TID: 0037fe555f7f0000, SID: 36, DID: 1, CID: 194, time stamp: 33087, AID: 6, The ship loading cargo from the dock
TID: 00c77d525f7f0000, SID: 29, DID: 4, CID: 332, time stamp: 33097, AID: 6, The ship loading cargo from the dock
